ID,ZoneName,AreaName_lang,ContinentID
4320,AmphitheaterofAnguish,Amphitheater of Anguish,571
4321,AltarofRhunok,Altar of Rhunok,571
4322,AltarofHar'koa,Altar of Har'koa,571
4323,Zim'Torga,Zim'Torga,571
4324,PoolsofJin'Alai,Pools of Jin'Alai,571
4325,AltarofQuetz'lun,Altar of Quetz'lun,571
4326,Heb'Drakkar,Heb'Drakkar,571
4327,Drak'Mabwa,Drak'Mabwa,571
4328,Zim'Rhuk,Zim'Rhuk,571
4329,AltarofMam'toth,Altar of Mam'toth,571
4342,Acherus:TheEbonHold,Acherus: The Ebon Hold,609
4343,NewAvalon,New Avalon,609
4344,NewAvalonFields,New Avalon Fields,609
4345,NewAvalonOrchard,New Avalon Orchard,609
4346,NewAvalonTownHall,New Avalon Town Hall,609
4347,Havenshire,Havenshire,609
4348,HavenshireFarms,Havenshire Farms,609
4349,HavenshireLumberMill,Havenshire Lumber Mill,609
4350,HavenshireStables,Havenshire Stables,609
4351,ScarletHold,Scarlet Hold,609
4352,ChapeloftheCrimsonFlame,Chapel of the Crimson Flame,609
4353,Light'sPointTower,Light's Point Tower,609
4354,Light'sPoint,Light's Point,609
4355,CryptofRemembrance,Crypt of Remembrance,609
4356,DeathsBreach,Death's Breach,609
4357,TheNoxiousGlade,The Noxious Glade,609
4358,Tyr'sHand,Tyr's Hand,609
4359,King'sHarbor,King's Harbor,609
4360,ScarletOverlook,Scarlet Overlook,609
4361,LightsHopeChapel,Light's Hope Chapel,609
4362,Sinner'sFolly,Sinner's Folly,609
4363,PestilentScar,Pestilent Scar,609
4364,BrowmanMill,Browman Mill,609
4365,HavenshireMine,Havenshire Mine,609
4366,Ursoc'sDen,Ursoc's Den,571
4367,TheBlightLine,The Blight Line,571
4368,TheBonefields,The Bonefields,571
4369,Dorian'sOutpost,Dorian's Outpost,571
4371,Mam'tothCrater,Mam'toth Crater,571
4372,Zol'MazStronghold,Zol'Maz Stronghold,571
4373,Zol'Heb,Zol'Heb,571
4374,RageclawLake,Rageclaw Lake,571
4375,Gundrak,Gundrak,571
4376,TheSavageThicket,The Savage Thicket,571
4377,NewAvalonForge,New Avalon Forge,609
4378,DalaranArena,Dalaran Arena,617
4379,Valgarde,Valgarde,571
4380,WestguardInn,Westguard Inn,571
4381,Waygate,Waygate,1
4382,TheShapersTerrace,The Shaper's Terrace,1
4383,LakesideLanding,Lakeside Landing,571
4384,StrandoftheAncients,Strand of the Ancients,607
4385,BittertideLake,Bittertide Lake,571
4386,IcecrownGlacierRiver,Rainspeaker Rapids,571
4387,NorthWintergraspRiver,Frenzyheart River,571
4388,WintergraspRiver,Wintergrasp River,571
4389,TheSuntouchedPillar,The Suntouched Pillar,571
4390,FrigidBreach,Frigid Breach,571
4391,Swindlegrin'sDig,Swindlegrin's Dig,571
4392,TheStormwright'sShelf,The Stormwright's Shelf,571
4393,Death'sHandEncampment,Death's Hand Encampment,571
4394,ScarletTavern,Scarlet Tavern,609
4395,Dalaran,Dalaran,571
4396,NozzlerustPost,Nozzlerust Post,571
4399,FarshireMine,Farshire Mine,571
4400,TheMosslightPillar,The Mosslight Pillar,571
4401,Saragosa'sLanding,Saragosa's Landing,571
4402,VengeanceLift,Vengeance Lift,571
4403,BalejarWatch,Balejar Watch,571
4404,NewAgamandInn,New Agamand Inn,571
4405,PassageofLostFiends,Passage of Lost Fiends,601
4406,OrgrimmarArena,The Ring of Valor,618
4407,HalloftheFrostwolf,Hall of the Frostwolf,30
4408,HalloftheStormpike,Hall of the Stormpike,30
4411,StormwindHarbor,Stormwind Harbor,0
4412,TheMakers'Overlook,The Makers' Overlook,571
4413,TheMakers'Perch,The Makers' Perch,571
4414,ScarletTower,Scarlet Tower,571
4415,TheVioletHold,The Violet Hold,608
4416,Gundrak,Gundrak,604
4417,OnslaughtHarbor,Onslaught Harbor,571
4418,K3,K3,571
4419,SnowblindHills,Snowblind Hills,571
4420,SnowblindTerrace,Snowblind Terrace,571
4421,Garm,Garm,571
4422,BrunnhildarVillage,Brunnhildar Village,571
4423,SifreldarVillage,Sifreldar Village,571
4424,Valkyrion,Valkyrion,571
4425,TheForlornMine,The Forlorn Mine,571
4426,Bor'sBreathRiver,Bor's Breath River,571
4427,ArgentVanguard,Argent Vanguard,571
4428,Frosthold,Frosthold,571
4429,Grom'arshCrash-Site,Grom'arsh Crash-Site,571
4430,TempleofStorms,Temple of Storms,571
4431,EngineoftheMakers,Engine of the Makers,571
4432,TheFootSteppes,The Foot Steppes,571
4433,DragonspinePeaks,Dragonspine Peaks,571
4434,Nidavelir,Nidavelir,571
4435,Narvir'sCradle,Narvir's Cradle,571
4436,SnowdriftPlains,Snowdrift Plains,571
4437,ValleyofAncientWinters,Valley of Ancient Winters,571
4438,DunNiffelem,Dun Niffelem,571
4439,FrostfieldLake,Frostfield Lake,571
4440,Thunderfall,Thunderfall,571
4441,CampTunka'lo,Camp Tunka'lo,571
4442,Brann'sBase-Camp,Brann's Base-Camp,571
4443,GateofEchoes,Gate of Echoes,571
4444,PlainofEchoes,Plain of Echoes,571
4445,Ulduar,Ulduar,571
4446,TerraceoftheMakers,Terrace of the Makers,571
4447,GateofLightning,Gate of Lightning,571
4448,PathoftheTitans,Path of the Titans,571
4449,Uldis,Uldis,571
4450,Loken'sBargain,Loken's Bargain,571
4451,Bor'sFall,Bor's Fall,571
4452,Bor'sBreath,Bor's Breath,571
4453,RohemdalPass,Rohemdal Pass,571
4454,TheStormFoundry,The Storm Foundry,571
4455,HibernalCavern,Hibernal Cavern,571
4456,VoldruneDwelling,Voldrune Dwelling,571
4457,Torseg'sRest,Torseg's Rest,571
4458,SparksocketMinefield,Sparksocket Minefield,571
4459,Ricket'sFolly,Ricket's Folly,571
4460,Garm'sBane,Garm's Bane,571
4461,Garm'sRise,Garm's Rise,571
4462,CrystalwebCavern,Crystalweb Cavern,571
4463,TempleofLife,Temple of Life,571
4464,TempleofOrder,Temple of Order,571
4465,TempleofWinter,Temple of Winter,571
4466,TempleofInvention,Temple of Invention,571
4467,Death'sRise,Death's Rise,571
4468,TheDeadFields,The Dead Fields,571
4469,Dargath'sDemise,Dargath's Demise,571
4470,TheHiddenHollow,The Hidden Hollow,571
4471,Bernau'sHappyFunLand,Bernau's Happy Fun Land,451
4472,Frostgrip'sHollow,Frostgrip's Hollow,571
4473,TheFrigidTomb,The Frigid Tomb,571
4474,TwinShores,Twin Shores,571
4475,Zim'bo'sHideout,Zim'bo's Hideout,571
4476,AbandonedCamp,Abandoned Camp,571
4477,TheShadowVault,The Shadow Vault,571
4478,ColdwindPass,Coldwind Pass,571
4479,Winter'sBreathLake,Winter's Breath Lake,571
4480,TheForgottenOverlook,The Forgotten Overlook,571
4481,Jintha'kalarPassage,Jintha'kalar Passage,571
4482,ArrigaFootbridge,Arriga Footbridge,571
4483,TheLostPassage,The Lost Passage,571
4484,Bouldercrag'sRefuge,Bouldercrag's Refuge,571
4485,TheInventor'sLibrary,The Inventor's Library,571
4486,TheFrozenMine,The Frozen Mine,571
4487,FrostfloeDeep,Frostfloe Deep,571
4488,TheHowlingHollow,The Howling Hollow,571
4489,CrusaderForwardCamp,Crusader Forward Camp,571
4490,Stormcrest,Stormcrest,571
4491,Bonesnap'sCamp,Bonesnap's Camp,571
4492,Ufrang'sHall,Ufrang's Hall,571
4493,TheObsidianSanctum,The Obsidian Sanctum,615
4494,Ahnkahet,Ahn'kahet: The Old Kingdom,619
4495,Fjorn'sAnvil,Fjorn's Anvil,571
4496,Jotunheim,Jotunheim,571
4497,SavageLedge,Savage Ledge,571
4498,HallsoftheAncestors,Halls of the Ancestors,571
4499,TheBlightedPool,The Blighted Pool,571
4500,TheEyeofEternity,The Eye of Eternity,616
4501,TheArgentVanguard,The Argent Vanguard,571
4502,Mimir'sWorkshop,Mimir's Workshop,571
4503,IronwallDam,Ironwall Dam,571
4504,ValleyofEchoes,Valley of Echoes,571
4505,TheBreach,The Breach,571
4506,Scourgeholme,Scourgeholme,571
4507,TheBrokenFront,The Broken Front,571
4508,Mord'rethar:TheDeathGate,Mord'rethar: The Death Gate,571
4509,TheBombardment,The Bombardment,571
4510,Aldur'thar:TheDesolationGate,Aldur'thar: The Desolation Gate,571
4511,TheSkybreaker,The Skybreaker,571
4512,Orgrim'sHammer,Orgrim's Hammer,571
4513,Ymirheim,Ymirheim,571
4514,SaroniteMines,Saronite Mines,571
4515,TheConflagration,The Conflagration,571
4516,IronwallRampart,Ironwall Rampart,571
4517,WeepingQuarry,Weeping Quarry,571
4518,Corp'rethar:TheHorrorGate,Corp'rethar: The Horror Gate,571
4519,TheCourtofBones,The Court of Bones,571
4520,Malykriss:TheVileHold,Malykriss: The Vile Hold,571
4521,CathedralofDarkness,Cathedral of Darkness,571
4522,IcecrownCitadel,Icecrown Citadel,571
4523,IcecrownGlacier,Icecrown Glacier,571
4524,Valhalas,Valhalas,571
4525,TheUnderhalls,The Underhalls,571
4526,NjorndarVillage,Njorndar Village,571
4527,BalargardeFortress,Balargarde Fortress,571
4528,Kul'galarKeep,Kul'galar Keep,571
4529,TheCrimsonCathedral,The Crimson Cathedral,571
4530,SanctumofReanimation,Sanctum of Reanimation,571
4531,TheFleshwerks,The Fleshwerks,571
4532,VengeanceLandingInn,Vengeance Landing Inn,571
4533,Sindragosa'sFall,Sindragosa's Fall,571
4534,WildervarMine,Wildervar Mine,571
4535,ThePitoftheFang,The Pit of the Fang,571
4536,FrosthowlCavern,Frosthowl Cavern,571
4537,TheValleyofLostHope,The Valley of Lost Hope,571
4538,TheSunkenRing,The Sunken Ring,571
4539,TheBroken,The Broken Temple,571
4540,TheValleyofFallenHeroes,The Valley of Fallen Heroes,571
4541,VanguardInfirmary,Vanguard Infirmary,571
4542,HalloftheShaper,Hall of the Shaper,571
4543,TempleofWisdom,Temple of Wisdom,571
4544,DeathsBreach,Death's Breach,0
4545,AbandonedMine,Abandoned Mine,0
4546,RuinsoftheScarletEnclave,Ruins of the Scarlet Enclave,0
4547,HallsofStone,Halls of Stone,571
4548,HallsofLightning,Halls of Lightning,571
4549,TheGreatTree,The Great Tree,571
4550,TheMirrorofTwilight,The Mirror of Twilight,571
4551,TheTwilightRivulet,The Twilight Rivulet,571
4552,TheDecrepitFlow,The Decrepit Flow,571
4553,ForlornWoods,Forlorn Woods,571
4554,RuinsofShandaral,Ruins of Shandaral,571
4555,TheAzureFront,The Azure Front,571
4556,VioletStand,Violet Stand,571
4557,TheUnboundThicket,The Unbound Thicket,571
4558,Sunreaver'sCommand,Sunreaver's Command,571
4559,Windrunner'sOverlook,Windrunner's Overlook,571
4560,TheUnderbelly,The Underbelly,571
4564,Karasus'Landing,Krasus' Landing,571
4567,TheVioletHold,The Violet Hold,571
4568,TheEventide,The Eventide,571
4569,SewerExitPipeInterior,Sewer Exit Pipe,571
4570,DalaranSewerDueling,Circle of Wills,571
4571,SilverwingFlagRoom,Silverwing Flag Room,489
4572,WarsongFlagRoom,Warsong Flag Room,489
4575,WintergraspFortress,Wintergrasp Fortress,571
4576,CentralBridge,Central Bridge,571
4577,EasternBridge,Eastern Bridge,571
4578,WesternBridge,Western Bridge,571
4579,Dubra'Jin,Dubra'Jin,571
4580,Crusaders'Pinnacle,Crusaders' Pinnacle,571
4581,FlamewatchTower,Flamewatch Tower,571
4582,WintersEdgeTower,Winter's Edge Tower,571
4583,ShadowsightTower,Shadowsight Tower,571
4584,TheFieldofFlames,The Cauldron of Flames,571
4585,TheFrozenPool,Glacial Falls,571
4586,TheWindyBluffs,Windy Bluffs,571
4587,TheForestofShadows,The Forest of Shadows,571
4588,Blackwatch,Blackwatch,571
4589,TheChilledQuagmire,The Chilled Quagmire,571
4590,TheSteppeofLife,The Steppe of Life,571
4591,SilentVigil,Silent Vigil,571
4592,Gimorak'sDen,Gimorak's Den,571
4593,ThePitofFiends,The Pit of Fiends,571
4594,BattlescarSpire,Battlescar Spire,571
4595,HallofHorrors,Hall of Horrors,571
4596,TheCircleofSuffering,The Circle of Suffering,571
4597,RiseofSuffering,Rise of Suffering,571
4598,Krasus'LandingInterior,Krasus' Landing,571
4599,SewerExitPipe,Sewer Exit Pipe,571
4601,DalaranIsland,Dalaran Island,571
4602,ForceInterior,Force Interior,571
4603,VaultofArchavon,Vault of Archavon,624
4604,GateoftheCrimsonSun,Gate of the Red Sun,607
4605,GateoftheFrozenSapphire,Gate of the Blue Sapphire,607
4606,GateoftheEmeraldTriad,Gate of the Green Emerald,607
4607,GateofthePurpleAmethyst,Gate of the Purple Amethyst,607
4608,GateoftheYellowMoon,Gate of the Yellow Moon,607
4609,CourtyardoftheAncients,Courtyard of the Ancients,607
4610,LandingBeach,Landing Beach,607
4611,WestsparkWorkshop,Westspark Workshop,571
4612,EastsparkWorkshop,Eastspark Workshop,571
4613,DalaranCity,Dalaran City,571
4614,TheVioletCitadelSpire,The Violet Citadel Spire,571
4615,Naz'anak:TheForgottenDepths,Naz'anak: The Forgotten Depths,571
4616,Sunreaver'sSanctuary,Sunreaver's Sanctuary,571
4617,Elevator,Elevator,0
4618,AntonidasMemorial,Antonidas Memorial,571
4619,TheVioletCitadel,The Violet Citadel,571
4620,MagusCommerceExchange,Magus Commerce Exchange,571
4621,UNUSED,UNUSED,571
4622,FirstLegionForwardCamp,First Legion Forward Camp,571
4623,HalloftheConqueredKings,Hall of the Conquered Kings,619
4624,BefouledTerrace,Befouled Terrace,619
4625,TheDesecratedAltar,The Desecrated Altar,619
4626,ShimmeringBog,Shimmering Bog,619
4627,FallenTempleofAhnkahet,Fallen Temple of Ahn'kahet,619
4628,HallsofBinding,Halls of Binding,229
4629,Winter'sHeart,Winter's Heart,571
4630,TheNorthSeaNorthrendN,The North Sea,571
4631,TheBroodmother'sNest,The Broodmother's Nest,571
4632,DalaranFloatingRocks,Dalaran Floating Rocks,571
4633,RaptorPens,Raptor Pens,600
4635,Drak'TharonKeep,Drak'Tharon Keep,571
4636,TheNoxiousPass,The Noxious Pass,609
4637,Vargoth'sRetreat,Vargoth's Retreat,571
4638,VioletCitadelBalconys,Violet Citadel Balcony,571
4639,BandofVariance,Band of Variance,571
4640,BandofAcceleration,Band of Acceleration,571
4641,BandofTransmutation,Band of Transmutation,571
4642,BandofAlignment,Band of Alignment,571
4644,Orendil'sRetreat,Orendil's Retreat,1
4645,BlackfathomCamp,Blackfathom Camp,1
4646,AshwoodLake,Ashwood Lake,571
4647,Ruuzel'sIsle,Ruuzel's Isle,1
4648,AuberdineRefugeeCamp,Auberdine Refugee Camp,1
4650,IronConcourse,Iron Concourse,603
4652,FormationGrounds,Formation Grounds,603
4653,RazorscalesAerie,Razorscale's Aerie,603
4654,TheColossalForge,The Colossal Forge,603
4655,TheScrapyard,The Scrapyard,603
4656,TheConservatoryofLife,The Conservatory of Life,603
4657,TheArchivum,The Archivum,603
4658,ArgentTournamentGrounds,Argent Tournament Grounds,571
4659,Lordanel,Lor'danel,1
4660,RuinsofLornesta,Ruins of Lornesta,1
4661,CliffspringHollow,Cliffspring Hollow,1
4662,ShatterspearWarCamp,Shatterspear War Camp,1
4663,MawoftheVoid,Maw of the Void,1
4664,ShatterspearVale,Shatterspear Vale,1
4665,ExpeditionBaseCamp,Expedition Base Camp,603
4666,SunreaverPavilion,Sunreaver Pavilion,571
4667,SilverCovenantPavilion,Silver Covenant Pavilion,571
4668,TheCooperResidence,The Cooper Residence,0
4669,TheRingofChampions,The Ring of Champions,571
4670,TheAspirants'Ring,The Aspirants' Ring,571
4671,TheArgentValiants'Ring,The Argent Valiants' Ring,571
4672,TheAllianceValiants'Ring,The Alliance Valiants' Ring,571
4673,TheHordeValiants'Ring,The Horde Valiants' Ring,571
4674,ArgentPavilion,Argent Pavilion,571
4675,WitheringThicket,Withering Thicket,1
4676,SunreaverPavilionOutside,Sunreaver Pavilion,571
4677,SilverCovenantPavilionOutside,Silver Covenant Pavilion,571
4679,TheForlornCavern,The Forlorn Cavern,0
4688,claytonio test area,claytonio test area,451
4690,ThunderPeak,Thunder Peak,1
4691,Hellscream'sWatch,Hellscream's Watch,1
4692,Quel'Delar'sRest,Quel'Delar's Rest,571
4693,SplintertreeMine,Splintertree Mine,1
4694,ThistlefurHold,Thistlefur Hold,1
4695,TheEyeoftheVortex,The Eye of the Vortex,1
4696,BlackwoodCamp,Blackwood Camp,1
4697,TheBlazingStrand,The Blazing Strand,1
4698,MoontouchedDen,Moontouched Den,1
4702,ShatterspearPass,Shatterspear Pass,1
4705,RaynewoodTower,Raynewood Tower,1
4706,RuinsofGilneas,Ruins of Gilneas,0
4707,TheLostIsles01,The Lost Isles,1
4708,EarthshatterCavern,Earthshatter Cavern,1
4709,SouthernBarrens,Southern Barrens,1
4710,IsleofConquest,Isle of Conquest,628
4711,StardustSpire,Stardust Spire,1
4712,MoonwellofCleansing,Moonwell of Cleansing,1
4713,Krolg'sHut,Krolg's Hut,1
4714,Gilneas,Gilneas,654
4715,TheSkunkworks,The Skunkworks,1
4716,Bolyun'sCamp,Bolyun's Camp,1
4717,HouseofEdune,House of Edune,1
4718,WellspringHovel,Wellspring Hovel,1
4719,Familiars,Familiars,451
4720,TheLostIsles,The Lost Isles,648
4721,ShipwreckShore,Shipwreck Shore,648
4722,TheArgentColiseum,Trial of the Crusader,649
4723,TheArgentColiseum,Trial of the Champion,650
4724,DescenttoBan'ehtilBarrowDen,Ban'ethil Barrow Descent,1
4725,TheHeadlands,The Headlands,654
4726,KeelHarbor,Keel Harbor,654
4727,AdericsRepose,Aderic's Repose,654
4728,NothernHeadlands,Northern Headlands,654
4729,Northgate Woods,Northgate Woods,654
4730,TheBlackwald,The Blackwald,654
4731,Stormglen Village,Stormglen Village,654
4732,EmberstoneMine,Emberstone Mine,654
4733,GalewatchLighthouse,Galewatch Lighthouse,654
4734,EmberstoneVillage,Emberstone Village,654
4735,NorthgateBreach,Northgate Breach,654
4736,The Bite,The Bite,654
4737,Kezan,Kezan,648
4738,AbyssalMaw,Abyssal Maw,643
4739,RuneweaverSquare,Runeweaver Square,571
4740,TheSilverEnclave,The Silver Enclave,571
4741,IsleofConquestNoMansLand,Isle of Conquest No Man's Land,628
4742,HrothgarsLanding,Hrothgar's Landing,571
4743,Deathspeaker'sWatch,Deathspeaker's Watch,571
4744,TempQuarry,Mountainfoot Strip Mine,1
4745,OrgrimmarRearGate,Orgrimmar Rear Gate,1
4747,Workshop,Workshop,628
4748,Quarry,Quarry,628
4749,Docks,Docks,628
4750,Hangar,Hangar,628
4751,Refinery,Refinery,628
4752,HordeKeep,Horde Keep,628
4753,AllianceKeep,Alliance Keep,628
4755,GilneasCity,Gilneas City,654
4756,MerchantSquare,Merchant Square,654
4757,MilitaryDistrict,Military District,654
4758,GreymaneCourt,Greymane Court,654
4759,CathedralQuarter,Cathedral Quarter,654
4760,TheSeaReaver'sRun,The Sea Reaver's Run,571
4761,Light's Dawn Cathedral,Light's Dawn Cathedral,654
4762,StonewardPrison,Stoneward Prison,654
4763,TransportAllianceGunship,Transport: Alliance Gunship,641
4764,Transport:HordeGunship,Transport: Horde Gunship,642
4765,KTCHeadquarters,KTC Headquarters,648
4766,Kajamine,Kaja'mine,648
4767,BilgewaterPort,Bilgewater Port,648
4768,Gallywix'sVilla,Gallywix's Villa,648
4769,Hrothgar'sLanding,Hrothgar's Landing,571
4770,FirstBankofKezan,First Bank of Kezan,648
4771,Drudgetown,Drudgetown,648
4772,TheSlick,The Slick,648
4773,SwindleStreet,Swindle Street,648
4774,Gilneas(DND),Gilneas (Do Not Reuse),654
4778,KajamiteCavern,Kaja'mite Cavern,648
4779,HordeBaseCamp,Horde Base Camp,648
4780,TheViciousVale,The Vicious Vale,648
4781,WildOverlook,Wild Overlook,648
4782,TheSavageGlen,The Savage Glen,648
4783,AllianceBeachhead,Alliance Beachhead,648
4784,VengeanceWake,Vengeance Wake,648
4785,TheGreatSea,The Great Sea,648
4786,Duskhaven,Duskhaven,654
4787,StagecoachCrashSite,Stagecoach Crash Site,654
4788,Tempest'sReach,Tempest's Reach,654
4789,TheGreymaneWall,The Greymane Wall,654
4790,NorthgateRiver,Northgate River,654
4791,HailwoodMarsh,Hailwood Marsh,654
4792,AllenFarmstead,Allen Farmstead,654
4793,HammondFarmstead,Hammond Farmstead,654
4794,Koroth'sDen,Koroth's Den,654
4795,SlitherbladeShore,Slitherblade Shore,1
4796,SlitherbladeShore,Slitherblade Shore,1
4797,MagramTerritory,Magram Territory,1
4798,Thargad'sCamp,Thargad's Camp,1
4799,TrialofFire,Trial of Fire,1
4800,TrialofShadow,Trial of Shadow,1
4801,ArcanePinnacle,Arcane Pinnacle,1
4802,Draka'sFury,Draka's Fury,648
4803,Furien'sPost,Furien's Post,1
4804,CenarionWildlands,Cenarion Wildlands,1
4805,Karnum'sGlade,Karnum's Glade,1
4806,WahlCottage,Wahl Cottage,654
4807,CrowleyOrchard,Crowley Orchard,654
4808,HaywardFishery,Hayward Fishery,654
4809,TheForgeofSouls,The Forge of Souls,632
4810,Queen'sGate,Queen's Gate,654
4811,King'sGate,King's Gate,654
4812,IcecrownCitadel,Icecrown Citadel,631
4813,PitofSaron,Pit of Saron,658
4814,SableRidge,Sable Ridge,1
4815,VashjirKelp'tharForest,Kelp'thar Forest,0
4816,DireStrait,Dire Strait,648
4817,GreymaneManor,Greymane Manor,654
4818,CrowleyStableGrounds,Crowley Stable Grounds,654
4819,TheAncientGrove,The Ancient Grove,1
4820,HallsofReflection,Halls of Reflection,668
4821,BilgewaterHarbor,Bilgewater Harbor,1
4822,KajaroField,Kajaro Field,648
4823,SouthSeas,South Seas,648
4824,GallywixPleasurePalace,Gallywix Pleasure Palace,1
4825,NorthernRocketwayExchange,Northern Rocketway Exchange,1
4826,StormCliffs,Storm Cliffs,1
4827,StormCliffs,Storm Cliffs,1
4828,SouthernRocketwayTerminus,Southern Rocketway Terminus,1
4829,TheSecretLab,The Secret Lab,1
4830,OrgrimmarRocketwayExchange,Orgrimmar Rocketway Exchange,1
4832,TransportAllianceGunshipIGB,Transport: Alliance Gunship (IGB),672
4833,Transport:HordeGunship(IGB),Transport: Horde Gunship (IGB),673
4834,RuinsofNordressa,Ruins of Nordressa,1
4835,CampSungraze,Camp Sungraze,1
4836,StonetalonPass,Stonetalon Pass,1
4837,Whitebeard'sEncampment,Whitebeard's Encampment,0
4838,Gallywix'sYacht,Gallywix's Yacht,648
4839,FargazeMesa,Fargaze Mesa,1
4840,ThePipe,The Pipe,648
4841,Tal'doren,Tal'doren,654
4842,LiveryOutpost,Livery Outpost,654
4843,Honor'sStand,Honor's Stand,1
4844,Hunter'sHill,Hunter's Hill,1
4845,TheOvergrowth,The Overgrowth,1
4846,CampUna'fe,Camp Una'fe,1
4847,NorthwatchHold,Northwatch Hold,1
4848,Teegan'sExpedition,Teegan's Expedition,1
4849,ForwardCommand,Forward Command,1
4850,FieldsofBlood,Fields of Blood,1
4851,TaurajoRuins,Ruins of Taurajo,1
4852,MulgoreGate,The Great Gate,1
4853,DesolationHold,Desolation Hold,1
4854,FortTriumph,Fort Triumph,1
4855,Battlescar,Battlescar,1
4856,BaelModan,Bael Modan,1
4857,FirestonePoint,Firestone Point,1
4858,Rygna'sLair,Rygna's Lair,654
4859,TheFrozenThrone,The Frozen Throne,631
4860,OvergrownCamp,Overgrown Camp,1
4861,TheRegrowth,The Regrowth,1
4862,TheFrozenHalls,The Frozen Halls,571
4863,BloodtalonShore,Bloodtalon Shore,1
4864,Zalazane'sFall,Zalazane's Fall,1
4865,DarkspearTrainingGrounds,Darkspear Training Grounds,1
4866,DarkspearHold,Darkspear Hold,1
4867,SpitescaleCove,Spitescale Cove,1
4868,TheBradshawMill,The Bradshaw Mill,654
4869,Wood'sEndCabin,Wood's End Cabin,654
4870,LandingSite,Landing Site,648
4871,Town-In-A-Box,Town-In-A-Box,648
4872,Bael'dunKeep,Bael'dun Keep,1
4873,RaptorRise,Raptor Rise,648
4874,ScorchedGully,Scorched Gully,648
4875,DarkspearIsle,Darkspear Isle,1
4876,RuinsofVashj'elan,Ruins of Vashj'elan,648
4877,Vashj'elanSpawningPool,Vashj'elan Spawning Pool,648
